283	-7.197433	-0.340012	5.232224	0.064072	-0.034088	-0.054199
287	-7.202194	-0.340012	5.232224	0.068878	-0.026611	-0.046722
292	-7.195053	-0.299545	5.263168	0.071548	-0.021805	-0.044052
297	-7.221237	-0.320969	5.239365	0.074753	-0.019669	-0.038177
302	-7.259323	-0.311447	5.320297	0.077423	-0.024475	-0.036575
307	-7.259323	-0.328110	5.360764	0.074219	-0.030884	-0.036575
312	-7.330734	-0.294785	5.405991	0.072083	-0.034088	-0.034973
318	-7.309311	-0.273361	5.391708	0.061401	-0.038895	-0.042450
323	-7.347397	-0.287643	5.444077	0.052322	-0.042633	-0.052063
327	-7.387863	-0.301926	5.460739	0.042709	-0.052246	-0.060074
332	-7.375961	-0.342392	5.332199	0.035233	-0.059723	-0.062744
337	-7.373581	-0.320969	5.429794	0.028824	-0.072006	-0.071289
342	-7.352158	-0.301926	5.346481	0.021881	-0.081085	-0.076096
347	-7.321213	-0.328110	5.391708	0.017075	-0.092300	-0.082504
352	-7.414047	-0.292404	5.446457	0.006393	-0.102982	-0.085709
357	-7.380722	-0.297165	5.460739	0.000519	-0.104584	-0.089447
362	-7.387863	-0.347153	5.432175	-0.008026	-0.106186	-0.090515
368	-7.352158	-0.301926	5.384567	-0.013901	-0.105652	-0.094788
373	-7.356918	-0.337631	5.391708	-0.013901	-0.109924	-0.094788
378	-7.330734	-0.330490	5.441696	-0.016037	-0.107788	-0.092651
383	-7.325974	-0.332870	5.425034	-0.014435	-0.102448	-0.093185
388	-7.323593	-0.370956	5.394089	-0.014969	-0.092834	-0.093185
393	-7.290268	-0.351913	5.389328	-0.011230	-0.083755	-0.091583
398	-7.271225	-0.363815	5.365524	-0.006958	-0.075745	-0.091583
403	-7.221237	-0.342392	5.275070	0.003723	-0.066132	-0.085175
408	-7.235519	-0.332870	5.270309	0.013870	-0.055984	-0.084641
413	-7.245041	-0.370956	5.256027	0.022949	-0.041031	-0.078766
418	-7.259323	-0.323349	5.365524	0.035767	-0.025543	-0.073959
423	-7.254562	-0.349533	5.317917	0.042175	-0.013260	-0.069153
428	-7.261703	-0.401901	5.310776	0.051254	-0.000977	-0.063812
433	-7.259323	-0.470932	5.220322	0.060867	0.008636	-0.058472
438	-7.214096	-0.447128	5.277451	0.072083	0.009171	-0.047256
443	-7.230759	-0.428085	5.353622	0.077423	0.007034	-0.037109
448	-7.328354	-0.387619	5.401230	0.078491	0.001160	-0.024292
453	-7.347397	-0.404282	5.446457	0.078491	-0.001511	-0.013611
458	-7.395004	-0.397141	5.472641	0.073685	-0.006851	-0.008804
463	-7.383102	-0.366196	5.439316	0.067276	-0.011658	-0.008270
473	-7.404526	-0.325729	5.415512	0.058197	-0.018066	-0.005066
474	-7.425949	-0.297165	5.510727	0.048584	-0.028214	-0.011475
478	-7.406906	-0.309067	5.479782	0.038437	-0.034088	-0.017349
483	-7.423569	-0.304306	5.510727	0.029358	-0.044769	-0.025360
488	-7.404526	-0.301926	5.515488	0.016006	-0.048508	-0.034439
493	-7.385483	-0.323349	5.541672	0.003723	-0.051178	-0.041382
498	-7.333115	-0.332870	5.527390	-0.006958	-0.047974	-0.049927
503	-7.311691	-0.313828	5.534531	-0.019775	-0.044235	-0.055801
508	-7.302170	-0.290024	5.527390	-0.027786	-0.037827	-0.059006
513	-7.240280	-0.351913	5.465500	-0.040070	-0.027145	-0.056335
519	-7.221237	-0.349533	5.558334	-0.047012	-0.015930	-0.052063
524	-7.199814	-0.378098	5.494064	-0.053955	-0.004715	-0.047791
528	-7.202194	-0.330490	5.472641	-0.058762	0.007034	-0.044052
533	-7.245041	-0.389999	5.455978	-0.062500	0.013977	-0.036575
539	-7.268845	-0.413803	5.370285	-0.064102	0.015579	-0.032303
544	-7.295029	-0.392380	5.391708	-0.061966	0.013443	-0.029633
549	-7.390244	-0.447128	5.377426	-0.057159	0.004364	-0.021622
554	-7.366440	-0.389999	5.417892	-0.052887	-0.004715	-0.020020
559	-7.359299	-0.423325	5.427414	-0.049683	-0.018600	-0.018951
564	-7.425949	-0.404282	5.513107	-0.046478	-0.031418	-0.022156
569	-7.444992	-0.413803	5.494064	-0.041138	-0.036758	-0.024292
574	-7.337875	-0.418564	5.427414	-0.040070	-0.046371	-0.031769
579	-7.345016	-0.451889	5.420273	-0.034729	-0.049576	-0.031769
584	-7.306931	-0.432846	5.463120	-0.024048	-0.052780	-0.038177
589	-7.299789	-0.437607	5.470261	-0.021912	-0.051712	-0.041382
594	-7.302170	-0.444748	5.498825	-0.012833	-0.047974	-0.046188
599	-7.266464	-0.444748	5.498825	-0.006424	-0.043701	-0.046722
604	-7.280746	-0.425705	5.548813	-0.000549	-0.035156	-0.049927
609	-7.242661	-0.435226	5.558334	0.007462	-0.021805	-0.054199
614	-7.242661	-0.437607	5.532150	0.011734	-0.010056	-0.052597
619	-7.206955	-0.430466	5.617844	0.013870	0.004364	-0.052063
625	-7.225998	-0.425705	5.594040	0.016541	0.019318	-0.053131
629	-7.235519	-0.423325	5.591660	0.019745	0.030533	-0.051529
634	-7.275986	-0.451889	5.541672	0.022415	0.040680	-0.052063
639	-7.264084	-0.444748	5.584518	0.025085	0.045486	-0.050995
644	-7.302170	-0.435226	5.520248	0.028290	0.047623	-0.056335
649	-7.299789	-0.432846	5.574997	0.030960	0.043350	-0.061142
654	-7.323593	-0.439987	5.539291	0.035767	0.040680	-0.067017
659	-7.306931	-0.442368	5.539291	0.038971	0.035339	-0.074493
665	-7.304550	-0.423325	5.591660	0.044846	0.032135	-0.086777
670	-7.328354	-0.411423	5.565475	0.047516	0.032669	-0.094788
675	-7.261703	-0.409042	5.546432	0.059265	0.032135	-0.112946
680	-7.256943	-0.444748	5.515488	0.063538	0.032669	-0.118820
685	-7.261703	-0.368576	5.496445	0.073151	0.027863	-0.124161
691	-7.275986	-0.363815	5.475021	0.080627	0.031067	-0.126831
695	-7.247421	-0.428085	5.346481	0.093979	0.031601	-0.127899
700	-7.228378	-0.387619	5.413132	0.101456	0.033737	-0.125763
705	-7.233139	-0.373337	5.436935	0.110001	0.038544	-0.127365
710	-7.209335	-0.337631	5.463120	0.118011	0.042816	-0.123627
715	-7.216476	-0.325729	5.401230	0.120682	0.055634	-0.120422
720	-7.230759	-0.340012	5.365524	0.127090	0.060974	-0.119354
725	-7.233139	-0.344772	5.465500	0.126022	0.063110	-0.115082
730	-7.135544	-0.266220	5.453598	0.126022	0.071655	-0.109741
735	-7.211716	-0.230515	5.475021	0.122284	0.082870	-0.104401
740	-7.240280	-0.263840	5.455978	0.120682	0.090881	-0.100662
745	-7.180771	-0.280502	5.463120	0.116409	0.099426	-0.099594
757	-7.149826	-0.206711	5.482162	0.113205	0.107971	-0.102264
758	-7.166489	-0.151962	5.367905	0.112671	0.110641	-0.106003
760	-7.204575	-0.037704	5.279831	0.114273	0.107437	-0.112411
767	-7.228378	-0.073410	5.137009	0.120148	0.101562	-0.120422
770	-7.280746	-0.047226	5.153671	0.127090	0.099960	-0.136444
776	-7.230759	0.019424	5.165573	0.138306	0.097824	-0.150330
781	-7.323593	0.078934	5.163193	0.145782	0.100494	-0.165283
785	-7.275986	0.102737	5.156052	0.152191	0.106369	-0.181305
790	-7.254562	0.069412	5.141769	0.159134	0.110641	-0.194656
795	-7.225998	0.067032	5.244125	0.166611	0.116516	-0.205338
800	-7.256943	0.112259	5.279831	0.173553	0.122391	-0.213882
805	-7.359299	0.036087	5.320297	0.173553	0.124527	-0.217621
811	-7.359299	-0.009140	5.391708	0.170883	0.125061	-0.221893
816	-7.444992	-0.016281	5.460739	0.160736	0.122391	-0.227234
821	-7.490219	-0.042465	5.455978	0.149521	0.114380	-0.228302
826	-7.609238	-0.082932	5.391708	0.138306	0.103699	-0.236313
831	-7.742538	-0.135300	5.325058	0.131363	0.096756	-0.244858
836	-7.699692	-0.211472	5.263168	0.127625	0.083405	-0.257675
841	-7.642563	-0.228134	5.144150	0.121750	0.067383	-0.267822
846	-7.713974	-0.328110	5.082260	0.123886	0.047623	-0.274765
851	-7.690170	-0.342392	5.091782	0.129761	0.025192	-0.276367
856	-7.675888	-0.356674	5.141769	0.134033	0.009171	-0.282776
861	-7.673508	-0.320969	5.067978	0.140976	-0.002045	-0.283844
866	-7.623520	-0.366196	5.060837	0.150055	-0.006851	-0.283844
871	-7.535446	-0.397141	5.091782	0.163940	-0.002045	-0.283844
876	-7.523544	-0.444748	5.096542	0.175690	0.009171	-0.279037
881	-7.487839	-0.456650	4.991806	0.191711	0.026260	-0.270493
886	-7.402145	-0.442368	5.022751	0.210403	0.045486	-0.263550
891	-7.328354	-0.451889	4.927536	0.229095	0.068451	-0.249130
896	-7.273605	-0.444748	4.910873	0.253662	0.085007	-0.230972
902	-7.202194	-0.449509	4.894211	0.273422	0.099426	-0.203735
906	-7.197433	-0.444748	4.884689	0.294250	0.118652	-0.183441
911	-7.235519	-0.461411	4.968002	0.313477	0.131470	-0.159943
916	-7.266464	-0.397141	5.010849	0.325760	0.145355	-0.134308
921	-7.264084	-0.406662	5.079880	0.331635	0.160309	-0.119354
927	-7.330734	-0.347153	5.044174	0.334305	0.169922	-0.107605
931	-7.387863	-0.397141	5.094162	0.330032	0.175797	-0.099594
936	-7.411667	-0.394760	5.041794	0.325760	0.178467	-0.101196
941	-7.459274	-0.297165	4.956100	0.316681	0.174194	-0.105469
946	-7.502121	-0.340012	4.996567	0.306000	0.161911	-0.113480
952	-7.494980	-0.332870	5.056076	0.295319	0.141617	-0.124161
