1	1.681351	6.739212	6.022507	0.052353	-0.196747	0.238876
5	1.509964	6.886795	6.034409	0.044342	-0.206360	0.276794
11	1.350479	6.970108	5.998703	0.040070	-0.213303	0.297623
15	1.324295	7.005814	6.017746	0.039536	-0.210632	0.299759
20	1.245743	7.003433	5.948715	0.048615	-0.205826	0.284271
26	1.276688	6.960587	5.851120	0.071579	-0.186066	0.260239
30	1.293350	6.927261	5.913010	0.097748	-0.166840	0.230331
35	1.367142	6.948685	5.939194	0.131927	-0.146011	0.196686
40	1.895584	6.539261	5.910629	0.162903	-0.125183	0.161972
45	1.907486	6.429764	5.758286	0.192276	-0.105423	0.145416
50	1.914627	6.758255	5.439316	0.226990	-0.113434	0.126190
56	1.959854	6.755875	5.863022	0.260101	-0.131058	0.102158
60	2.157425	7.015335	6.129623	0.311905	-0.113968	0.074921
65	1.997940	7.400955	6.543808	0.317780	-0.074448	0.054092
70	1.774185	7.608047	6.717575	0.320984	-0.023178	0.012970
75	1.678970	7.677078	6.641403	0.326859	0.035034	-0.033493
80	1.700394	7.465225	6.548569	0.342346	0.100723	-0.081558
86	1.712296	7.329544	6.508102	0.360504	0.161606	-0.130157
91	1.769424	7.217667	6.308151	0.382935	0.216080	-0.176620
96	1.781326	7.231949	6.322433	0.401627	0.266815	-0.219345
101	1.812271	7.210526	6.393845	0.413910	0.311676	-0.257797
105	1.883682	7.253372	6.384323	0.422455	0.347458	-0.285034
111	1.945572	7.284317	6.350998	0.421387	0.375763	-0.309067
116	1.986038	7.396194	6.274826	0.417114	0.389114	-0.324554
121	2.064590	7.465225	6.212936	0.408569	0.386444	-0.330963
127	2.088394	7.562820	6.122482	0.401093	0.369888	-0.335236
131	2.078873	7.610428	6.032028	0.390411	0.342117	-0.333633
136	2.074112	7.593765	5.808273	0.386673	0.308472	-0.327225
142	2.093155	7.481888	5.722580	0.386139	0.266281	-0.313873
147	2.083633	7.443802	5.660690	0.389343	0.231567	-0.299988
151	1.993179	7.534256	5.591660	0.397888	0.187775	-0.278625
156	1.981277	7.584244	5.486923	0.402161	0.157333	-0.255661
161	1.905106	7.636612	5.489304	0.406433	0.122620	-0.233765
166	1.919388	7.712784	5.565475	0.402161	0.094849	-0.208664
172	1.831314	7.750870	5.589279	0.398422	0.071350	-0.189972
176	1.819412	7.688980	5.494064	0.388809	0.049988	-0.171280
181	1.859879	7.610428	5.453598	0.382935	0.029160	-0.148849
186	1.824173	7.486649	5.363144	0.373322	0.008331	-0.134964
191	1.712296	7.241470	5.051315	0.369049	-0.008759	-0.117340
196	1.912247	7.317642	4.879929	0.377060	-0.033859	-0.106659
201	1.850357	7.431900	5.110825	0.385071	-0.074982	-0.085831
206	1.640884	7.615189	5.472641	0.381866	-0.105957	-0.067139
211	1.624222	7.677078	5.472641	0.358902	-0.121979	-0.059128
216	1.624222	7.572342	5.472641	0.329529	-0.123581	-0.052185
221	1.621841	7.460464	5.234604	0.300690	-0.125183	-0.046844
235	1.559952	7.374771	5.134628	0.281998	-0.123047	-0.040436
235	1.533768	7.358109	5.101303	0.272919	-0.125183	-0.035629
238	1.514725	7.412857	5.144150	0.262238	-0.125183	-0.034027
241	1.431412	7.350967	4.998947	0.255295	-0.118774	-0.037766
246	1.512344	7.358109	4.882309	0.251556	-0.113968	-0.043106
252	1.488541	7.498550	5.027512	0.251022	-0.108093	-0.043106
257	1.550430	7.572342	5.125107	0.244614	-0.107025	-0.041504
262	1.445694	7.634232	5.194138	0.228058	-0.097412	-0.042038
267	1.483780	7.531876	5.103683	0.205093	-0.092606	-0.043106
272	1.576614	7.386673	4.918015	0.181061	-0.080322	-0.036163
277	1.555191	7.343826	4.794235	0.165573	-0.078720	-0.027084
282	1.476639	7.393814	4.679977	0.154358	-0.081390	-0.018005
287	1.505203	7.391434	4.727585	0.146347	-0.086731	-0.004654
292	1.450455	7.403336	4.806137	0.140472	-0.084061	0.006561
297	1.462357	7.386673	4.856125	0.131393	-0.081390	0.015106
302	1.448074	7.358109	4.827560	0.126053	-0.077118	0.023117
307	1.493301	7.327164	4.877548	0.116440	-0.069107	0.027390
312	1.476639	7.334305	4.872787	0.110565	-0.057892	0.030594
317	1.424271	7.339066	4.832321	0.102020	-0.053619	0.030594
322	1.402847	7.386673	4.870407	0.093475	-0.048813	0.029526
327	1.426651	7.343826	4.875168	0.089737	-0.046143	0.024185
332	1.459976	7.315262	4.925156	0.077988	-0.040802	0.020447
338	1.495682	7.379532	4.956100	0.069443	-0.035995	0.017242
342	1.450455	7.422379	4.944199	0.059830	-0.033325	0.018311
347	1.533768	7.405716	4.941818	0.047546	-0.031189	0.019379
352	1.533768	7.398575	4.865646	0.035797	-0.038132	0.023651
357	1.524246	7.443802	4.951340	0.029922	-0.046143	0.026321
362	1.548050	7.493790	4.856125	0.024048	-0.058426	0.030594
367	1.562332	7.522354	4.920395	0.019775	-0.074448	0.039139
372	1.548050	7.562820	4.827560	0.019241	-0.088333	0.047684
378	1.462357	7.631851	4.875168	0.017639	-0.098480	0.054626
383	1.457596	7.622330	4.879929	0.022980	-0.110764	0.064240
388	1.467117	7.593765	4.841843	0.025650	-0.119843	0.072250
393	1.495682	7.581863	4.784714	0.032059	-0.127319	0.078659
397	1.507584	7.586624	4.737106	0.040604	-0.134796	0.089874
403	1.529007	7.560440	4.808517	0.048615	-0.141739	0.094147
410	1.476639	7.600906	4.825180	0.054489	-0.148682	0.103760
413	1.452835	7.648514	4.770432	0.060364	-0.155090	0.110168
419	1.421890	7.650894	4.829941	0.063568	-0.160431	0.109634
424	1.343338	7.679459	4.782333	0.067307	-0.171112	0.112305
428	1.355240	7.691360	4.758530	0.065170	-0.176987	0.113373
434	1.345718	7.667557	4.889450	0.066772	-0.174850	0.114975
439	1.402847	7.650894	4.841843	0.066238	-0.165237	0.119247
443	1.443314	7.681839	4.932297	0.060364	-0.152420	0.125656
449	1.376663	7.717545	4.941818	0.055023	-0.134262	0.129395
453	1.371902	7.717545	4.875168	0.049683	-0.113968	0.128860
459	1.355240	7.724686	4.891830	0.042740	-0.095810	0.128860
464	1.388565	7.760391	4.908493	0.033661	-0.077652	0.126190
469	1.386185	7.803238	4.934677	0.024582	-0.064835	0.120850
474	1.367142	7.774673	4.937057	0.016571	-0.050949	0.114975
