284	3.692764	2.566422	8.538559	-0.148483	0.109573	0.180786
289	3.688004	2.580704	8.424301	-0.137802	-0.039963	0.172241
294	3.757034	2.623550	8.440964	-0.137802	-0.039963	0.172241
299	3.764175	2.647354	8.448105	-0.122849	-0.101913	0.165833
304	3.807022	2.692581	8.438583	-0.080658	-0.193771	0.155151
309	3.823685	2.737808	8.440964	-0.057159	-0.222076	0.149277
314	3.811783	2.742569	8.483810	-0.032059	-0.239166	0.139130
319	3.861771	2.759232	8.479050	-0.008560	-0.244507	0.130585
324	3.911758	2.787796	8.509995	0.015472	-0.245041	0.122040
329	3.902237	2.809219	8.524277	0.036301	-0.238632	0.112961
335	4.011734	2.809219	8.652817	0.052322	-0.227951	0.104950
340	4.037918	2.742569	8.726608	0.063004	-0.208191	0.100677
345	4.104568	2.761612	8.786118	0.070480	-0.184692	0.099609
350	4.197403	2.723526	8.843246	0.076355	-0.153183	0.099609
355	4.233109	2.756851	8.855148	0.074753	-0.110992	0.103882
360	4.261673	2.737808	8.862289	0.076889	-0.066666	0.109222
365	4.342606	2.718765	8.876572	0.073151	-0.023941	0.114563
370	4.316422	2.690201	8.874191	0.071014	0.017181	0.118301
375	4.292618	2.709244	8.736130	0.069946	0.046021	0.122040
380	4.371170	2.659256	8.759933	0.067810	0.071655	0.123108
385	4.352127	2.683060	8.717087	0.070480	0.091415	0.131119
390	4.242630	2.830643	8.695663	0.067276	0.106369	0.131119
395	4.242630	2.830643	8.695663	0.060333	0.114380	0.128983
400	4.247391	2.847305	8.664719	0.053925	0.113846	0.123108
405	4.230728	2.892532	8.607590	0.043777	0.103699	0.117233
410	4.237869	2.942520	8.617111	0.030426	0.090347	0.110291
415	4.197403	2.954422	8.586166	0.020279	0.072723	0.102280
420	4.180740	3.002029	8.607590	0.009064	0.051361	0.093201
425	4.216446	3.009171	8.576645	-0.009628	0.026794	0.083588
430	4.235489	2.990128	8.619492	-0.025650	0.002762	0.073975
436	4.230728	3.059158	8.745651	-0.046478	-0.019669	0.068100
440	4.223587	3.075821	8.807541	-0.067307	-0.038895	0.060089
445	4.299759	2.994888	8.795639	-0.087601	-0.054916	0.048874
451	4.333084	3.011551	8.767075	-0.108963	-0.064529	0.043533
455	4.383072	2.978226	8.828964	-0.131393	-0.075745	0.041397
460	4.359268	2.956802	8.850388	-0.154358	-0.080017	0.040329
465	4.371170	2.909195	8.909897	-0.176254	-0.080017	0.041397
471	4.428299	2.894913	8.850388	-0.194412	-0.074142	0.042999
475	4.394974	2.813980	8.800400	-0.210434	-0.066132	0.041397
481	4.452103	2.816360	8.869431	-0.224319	-0.058655	0.041397
486	4.409256	2.721146	8.831345	-0.235535	-0.052246	0.043533
491	4.414017	2.642593	8.712326	-0.240341	-0.051712	0.047806
496	4.452103	2.642593	8.633774	-0.247284	-0.056519	0.049942
501	4.385452	2.561661	8.619492	-0.244614	-0.067200	0.054214
506	4.368790	2.525955	8.533798	-0.234467	-0.079483	0.054214
511	4.433060	2.490250	8.564743	-0.223251	-0.092300	0.047806
523	4.428299	2.447403	8.498093	-0.206696	-0.110992	0.042999
524	4.409256	2.392654	8.452866	-0.185867	-0.125946	0.034988
526	4.506851	2.318863	8.414780	-0.161835	-0.145706	0.028580
531	4.471146	2.287918	8.479050	-0.138870	-0.165466	0.019501
536	4.502090	2.290298	8.531418	-0.113235	-0.182022	0.016296
541	4.523514	2.271255	8.557602	-0.090805	-0.197510	0.014160
546	4.483047	2.280777	8.621872	-0.072113	-0.204453	0.012024
551	4.521133	2.292679	8.683762	-0.060364	-0.211395	0.006149
556	4.449722	2.356949	8.581406	-0.044342	-0.209793	0.002411
561	4.423538	2.409317	8.664719	-0.030991	-0.202316	-0.003464
566	4.406876	2.459305	8.619492	-0.021378	-0.195908	-0.010941
571	4.314041	2.421219	8.650436	-0.010696	-0.180954	-0.017883
576	4.309280	2.523575	8.555222	0.002121	-0.166534	-0.028564
581	4.268814	2.585464	8.433823	0.011734	-0.152649	-0.037643
586	4.259293	2.633072	8.495712	0.025620	-0.137695	-0.046188
592	4.178360	2.685440	8.421921	0.035767	-0.123810	-0.056335
596	4.102188	2.775894	8.440964	0.046448	-0.103516	-0.066483
601	4.102188	2.785416	8.421921	0.057663	-0.084824	-0.073959
606	4.083145	2.911575	8.445724	0.065674	-0.063995	-0.086777
611	4.023636	2.952042	8.514755	0.070480	-0.046371	-0.094788
616	3.987930	3.023453	8.581406	0.070480	-0.020203	-0.107605
623	3.968887	3.063919	8.688522	0.064072	0.007568	-0.116150
626	4.045059	3.054398	8.731369	0.051788	0.033737	-0.125229
631	4.030777	3.052017	8.774216	0.034698	0.056702	-0.132172
637	4.040298	3.059158	8.852768	0.005325	0.081268	-0.132172
642	4.078384	2.994888	8.848007	-0.028854	0.096756	-0.130035
647	4.061722	2.949661	8.852768	-0.067841	0.107437	-0.122559
652	4.087906	2.923477	8.788498	-0.106827	0.112778	-0.117218
657	4.083145	2.861588	8.695663	-0.146347	0.112778	-0.111343
662	4.014114	2.890152	8.605209	-0.179459	0.107437	-0.104935
667	3.990311	2.828262	8.574265	-0.210434	0.091949	-0.100662
672	3.976028	2.799698	8.448105	-0.231796	0.076996	-0.097992
677	3.942703	2.806839	8.474289	-0.249420	0.057236	-0.095322
682	3.928421	2.787796	8.433823	-0.261169	0.040146	-0.103333
687	3.978409	2.778275	8.412399	-0.270782	0.018784	-0.111877
692	4.021255	2.687820	8.405258	-0.271317	0.004364	-0.120956
697	4.028397	2.621170	8.457626	-0.275589	-0.007385	-0.129501
702	4.104568	2.556900	8.545700	-0.276123	-0.012192	-0.138046
707	4.135513	2.535477	8.581406	-0.275055	-0.009521	-0.139114
712	4.171219	2.402176	8.638535	-0.280396	-0.003113	-0.139114
717	4.228348	2.316483	8.752792	-0.283600	0.003296	-0.132172
722	4.249771	2.221268	8.671860	-0.291077	0.011307	-0.125229
727	4.330704	2.187943	8.690903	-0.298553	0.019852	-0.111877
732	4.318802	2.178421	8.605209	-0.299622	0.031067	-0.096924
737	4.306900	2.154617	8.643295	-0.299088	0.042816	-0.085175
742	4.309280	2.097488	8.633774	-0.295349	0.057770	-0.073959
747	4.271194	2.080826	8.626633	-0.291611	0.067383	-0.065948
752	4.299759	2.033218	8.645676	-0.287338	0.073257	-0.062210
757	4.302139	2.076065	8.595688	-0.278259	0.075928	-0.060074
762	4.294998	2.071304	8.631393	-0.268646	0.074860	-0.057404
767	4.292618	2.071304	8.769455	-0.259033	0.076462	-0.056870
773	4.299759	2.111771	8.776596	-0.253159	0.072723	-0.060074
778	4.271194	2.102249	8.828964	-0.252090	0.075394	-0.062210
783	4.195023	2.142715	8.917038	-0.251556	0.075394	-0.065948
788	4.233109	2.178421	8.947983	-0.252625	0.076996	-0.070755
793	4.228348	2.166519	8.936081	-0.255295	0.080734	-0.071289
798	4.149796	2.216507	9.000351	-0.261169	0.086075	-0.082504
803	4.106949	2.247452	8.957504	-0.262772	0.089813	-0.091049
808	4.071243	2.259354	9.014633	-0.265976	0.094620	-0.106003
813	4.125992	2.276016	8.878952	-0.264908	0.101028	-0.118820
818	4.116470	2.273636	8.931320	-0.265442	0.102097	-0.132172
823	4.128372	2.261734	8.888474	-0.263840	0.105835	-0.143921
828	4.137894	2.306961	8.828964	-0.256363	0.113846	-0.153534
833	4.159317	2.316483	8.845627	-0.246216	0.120255	-0.170090
838	4.166458	2.290298	8.836105	-0.236603	0.129868	-0.178635
843	4.180740	2.314102	8.776596	-0.223785	0.141083	-0.183975
848	4.256912	2.354568	8.857529	-0.209900	0.154968	-0.191452
853	4.256912	2.314102	8.805161	-0.200821	0.173660	-0.196793
858	4.292618	2.359329	8.848007	-0.192276	0.189682	-0.196793
863	4.273575	2.402176	8.876572	-0.184265	0.211578	-0.197861
868	4.280716	2.449783	8.912277	-0.182129	0.239349	-0.198395
873	4.259293	2.468826	8.957504	-0.183197	0.260178	-0.204269
878	4.252151	2.502151	8.976547	-0.189606	0.285278	-0.211746
883	4.304520	2.518814	8.926559	-0.195480	0.305038	-0.220291
889	4.318802	2.483109	9.012253	-0.207230	0.325333	-0.225632
894	4.397354	2.459305	8.936081	-0.233398	0.357376	-0.227234
898	4.435440	2.459305	9.002731	-0.233398	0.357376	-0.227234
903	4.428299	2.459305	8.974167	-0.251556	0.370193	-0.228302
909	4.390213	2.530716	8.976547	-0.277191	0.380875	-0.237915
914	4.468765	2.528336	8.995590	-0.311371	0.386749	-0.253937
919	4.499710	2.537857	8.936081	-0.346085	0.387817	-0.271561
